Linux 6.17.0-20-generic (ubuntu) 	21.04.2026 	_x86_64_	(4 CPU)

09:09:49          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
09:13:59          sda      0,90      0,00      4,80      0,00      5,33      0,00      2,44      0,16
09:13:59         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:13:59         sda2      0,90      0,00      4,80      0,00      5,33      0,00      2,44      0,16
09:13:59        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:13:59        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:09        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:09        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:09        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:09        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:09        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:09        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:09        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:09        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:09          sda      0,30      0,00      2,80      0,00      9,33      0,00      5,67      0,16
09:14:09         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:09         sda2      0,30      0,00      2,80      0,00      9,33      0,00      5,67      0,16
09:14:09        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:09        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:19        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:19        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:19        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:19        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:19        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:19        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:19        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:19        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:19          sda      0,60      0,00      7,60      0,00     12,67      0,00      1,17      0,06
09:14:19         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:19         sda2      0,60      0,00      7,60      0,00     12,67      0,00      1,17      0,06
09:14:19        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:19        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:29        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:29        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:29        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:29        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:29        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:29        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:29        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:29        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:29          sda      0,30      0,00      6,00      0,00     20,00      0,00      2,67      0,07
09:14:29         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:29         sda2      0,30      0,00      6,00      0,00     20,00      0,00      2,67      0,07
09:14:29        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:29        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:39        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:39        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:39        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:39        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:39        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:39        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:39        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:39        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:39          sda      0,90      0,00      5,20      0,00      5,78      0,01      3,78      0,30
09:14:39         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:39         sda2      0,90      0,00      5,20      0,00      5,78      0,00      3,78      0,30
09:14:39        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:39        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:49        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:49        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:49        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:49        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:49        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:49        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:49        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:49        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:49          sda      0,30      0,00      4,40      0,00     14,67      0,00      3,00      0,08
09:14:49         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:49         sda2      0,30      0,00      4,40      0,00     14,67      0,00      3,00      0,08
09:14:49        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:49        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:59        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:59        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:59        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:59        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:59        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:59        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:59        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:59        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:59          sda      0,50      0,00      5,60      0,00     11,20      0,00      4,00      0,20
09:14:59         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:59         sda2      0,50      0,00      5,60      0,00     11,20      0,00      4,00      0,20
09:14:59        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:14:59        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:15:09        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:15:09        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:15:09        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:15:09        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:15:09        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:15:09        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:15:09        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:15:09        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:15:09          sda      0,60      0,00     13,60      0,00     22,67      0,00      2,50      0,13
09:15:09         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:15:09         sda2      0,60      0,00     13,60      0,00     22,67      0,00      2,50      0,13
09:15:09        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:15:09        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:15:19        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:15:19        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:15:19        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:15:19        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:15:19        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:15:19        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:15:19        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:15:19        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:15:19          sda      1,00      0,00      7,60      0,00      7,60      0,00      1,70      0,12
09:15:19         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:15:19         sda2      1,00      0,00      7,60      0,00      7,60      0,00      1,70      0,12
09:15:19        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:15:19        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:15:29        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:15:29        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:15:29        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:15:29        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:15:29        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:15:29        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:15:29        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:15:29        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:15:29          sda      0,20      0,00      2,00      0,00     10,00      0,00      1,50      0,03
09:15:29         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:15:29         sda2      0,20      0,00      2,00      0,00     10,00      0,00      1,50      0,03
09:15:29        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:15:29        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
